Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic
Generic Parameter,"org.apache.beam.sdk.schemas.FieldType.getLogicalType.BaseT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.schemas.FieldType.getLogicalType.InputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.schemas.FieldType.getLogicalType.LogicalTypeT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Public Abstract Method,"org.apache.beam.sdk.schemas.FieldType.getMapKeyType",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Abstract Method,"org.apache.beam.sdk.schemas.FieldType.getMapValueType",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.sdk.schemas.FieldType.getMetadata",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,3,3,0,5,1,1,1,1,0,0,,,0,,,1.67,0
Public Method,"org.apache.beam.sdk.schemas.FieldType.getMetadata",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,5,3,2,1,3,2,3,2,2,2,,,0,,,0.20,2
Public Method,"org.apache.beam.sdk.schemas.FieldType.getMetadataString",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,9,3,5,1,3,3,5,2,4,2,,,1,,,0.11,2
Public Abstract Method,"org.apache.beam.sdk.schemas.FieldType.getNullable",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Abstract Method,"org.apache.beam.sdk.schemas.FieldType.getRowSchema",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Abstract Method,"org.apache.beam.sdk.schemas.FieldType.getTypeName",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Final Method,"org.apache.beam.sdk.schemas.FieldType.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,13,2,10,0,9,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.FieldType.isLogicalType",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,6,1,2,1,1,1,,,0,,,0.00,1
Public Static Method,"org.apache.beam.sdk.schemas.FieldType.iterable",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,4,1,2,1,1,1,,,0,,,0.00,1
Public Static Generic Method,"org.apache.beam.sdk.schemas.FieldType.logicalType",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,3,1,1,1,4,1,2,1,1,1,,,0,,,0.33,1
Generic Parameter,"org.apache.beam.sdk.schemas.FieldType.logicalType.BaseT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.schemas.FieldType.logicalType.InputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Static Method,"org.apache.beam.sdk.schemas.FieldType.map",,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,0,13,1,10,1,7,2,4,1,3,2,,,1,,,0.08,2
Public Static Method,"org.apache.beam.sdk.schemas.FieldType.map",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,7,2,4,1,6,1,2,1,1,1,,,0,,,0.14,1
Public Static Method,"org.apache.beam.sdk.schemas.FieldType.of",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,3,1,2,1,1,1,,,0,,,0.33,1
Public Static Method,"org.apache.beam.sdk.schemas.FieldType.row",,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,0,3,1,1,1,4,1,2,1,1,1,,,0,,,0.33,1
Public Abstract Method,"org.apache.beam.sdk.schemas.FieldType.toBuilder",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Public Final Method,"org.apache.beam.sdk.schemas.FieldType.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,40,0,40,4,33,0,18,24,30,4,28,8,,,2,,,0.00,8
Public Method,"org.apache.beam.sdk.schemas.FieldType.typesEqual",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,1,42,1,29,1,17,11,23,1,22,12,,,2,,,0.02,12
Public Method,"org.apache.beam.sdk.schemas.FieldType.withMetadata",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,8,4,4,5,8,2,3,2,2,1,,,0,,,0.63,2
Public Method,"org.apache.beam.sdk.schemas.FieldType.withMetadata",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,9,4,5,5,10,2,3,2,2,1,,,0,,,0.56,1
Public Method,"org.apache.beam.sdk.schemas.FieldType.withMetadata",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,4,2,1,5,3,1,2,1,1,1,,,0,,,1.25,1
Lambda Method,"org.apache.beam.sdk.schemas.FieldType.withMetadata.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,3,0,0,0,0,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.FieldType.withNullable",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,4,1,2,1,1,1,,,0,,,0.00,1
Public Static Class,"org.apache.beam.sdk.schemas.Options",5,0,5,0,1,,,,,2,16,16,0,,4,0,,,,14,1,18,18,4,0,0,14,,198,32,162,53,72,4,,57,103,46,63,,6,1,2,28,17,0.02,26
Public Static Class,"org.apache.beam.sdk.schemas.Options.Builder",5,0,5,0,1,,,,,1,8,8,0,,0,0,,,,6,1,6,6,2,0,0,4,,40,6,34,8,17,0,,12,21,8,13,,3,1,2,33,0,0.00,8
Constructor,"org.apache.beam.sdk.schemas.Options.Builder.Builder",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Constructor,"org.apache.beam.sdk.schemas.Options.Builder.Builder",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.Builder.addOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,2,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.Builder.build",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.Builder.setOption",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,4,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.Builder.setOption",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,0,14,1,10,0,6,4,7,1,6,3,,,2,,,0.00,3
Static Class,"org.apache.beam.sdk.schemas.Options.Option",5,0,5,0,1,,,,,2,7,7,0,,0,0,,,,6,2,6,6,3,0,0,3,,41,6,35,14,13,0,,12,21,10,11,,3,1,1,17,17,0.00,8
Constructor,"org.apache.beam.sdk.schemas.Options.Option.Option",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.Option.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,12,3,7,0,4,4,7,2,5,3,,,1,,,0.00,3
Method,"org.apache.beam.sdk.schemas.Options.Option.getType",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Generic Method,"org.apache.beam.sdk.schemas.Options.Option.getValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.sdk.schemas.Options.Option.getValue.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.sdk.schemas.Options.Option.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.Option.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Constructor,"org.apache.beam.sdk.schemas.Options.Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Constructor,"org.apache.beam.sdk.schemas.Options.Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Static Method,"org.apache.beam.sdk.schemas.Options.builder",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,0,21,5,13,0,9,8,15,5,12,6,,,2,,,0.00,6
Method,"org.apache.beam.sdk.schemas.Options.getAllOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.getOptionNames",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.getType",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,8,2,5,1,4,3,5,2,4,2,,,1,,,0.13,2
Public Generic Method,"org.apache.beam.sdk.schemas.Options.getValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,9,3,5,1,4,3,5,2,4,2,,,1,,,0.11,2
Public Generic Method,"org.apache.beam.sdk.schemas.Options.getValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,2,1,1,1,,,0,,,0.33,1
Generic Parameter,"org.apache.beam.sdk.schemas.Options.getValue.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.schemas.Options.getValue.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Generic Method,"org.apache.beam.sdk.schemas.Options.getValueOrDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,2,4,1,3,3,5,2,4,2,,,1,,,0.14,2
Generic Parameter,"org.apache.beam.sdk.schemas.Options.getValueOrDefault.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.sdk.schemas.Options.hasOption",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.hasOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Static Method,"org.apache.beam.sdk.schemas.Options.none",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Static Method,"org.apache.beam.sdk.schemas.Options.setOption",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Public Static Method,"org.apache.beam.sdk.schemas.Options.setOption",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Method,"org.apache.beam.sdk.schemas.Options.toBuilder",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Options.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,2,0,1,2,3,2,2,1,,,0,,,0.00,1
Public Class,"org.apache.beam.sdk.schemas.Schema",9,0,7,2,2,,,,,2,26,26,0,,2,0,,,,22,7,24,24,3,1,0,20,,630,103,443,157,203,96,,179,282,119,179,,6,1,2,85,72,0.22,40
Public Static Class,"org.apache.beam.sdk.schemas.Schema.Builder",4,0,4,0,1,,,,,1,10,10,0,,0,0,,,,42,2,42,42,0,0,0,42,,198,42,154,47,65,2,,66,109,45,65,,1,1,0,69,50,0.01,42
Public Constructor,"org.apache.beam.sdk.schemas.Schema.Builder.Builder",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addArrayField",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,1,2,0,4,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addBooleanField",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addByteArrayField",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addByteField",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addDateTimeField",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addDecimalField",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addDoubleField",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addField",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,2,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addField",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addFields",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addFields",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addFloatField",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addInt16Field",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addInt32Field",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addInt64Field",,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addIterableField",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,4,2,3,1,2,1,,,0,,,0.00,1
Public Generic Method,"org.apache.beam.sdk.schemas.Schema.Builder.addLogicalTypeField",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,2,2,0,4,2,3,1,2,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.sdk.schemas.Schema.Builder.addLogicalTypeField.BaseT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.schemas.Schema.Builder.addLogicalTypeField.InputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addMapField",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,4,1,2,0,4,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableArrayField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableBooleanField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableByteArrayField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableByteField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableDateTimeField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableDecimalField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableDoubleField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableField",,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableFloatField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableInt16Field",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableInt32Field",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableInt64Field",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableIterableField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Public Generic Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableLogicalTypeField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableLogicalTypeField.BaseT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableLogicalTypeField.InputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableMapField",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableRowField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addNullableStringField",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addRowField",,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,4,1,2,0,4,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.addStringField",,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.build",,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.getLastFieldId",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.setOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,4,1,2,1,2,2,3,1,2,1,,,0,,,0.25,1
Public Method,"org.apache.beam.sdk.schemas.Schema.Builder.setOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Static Class,"org.apache.beam.sdk.schemas.Schema.ByteArrayWrapper",4,0,4,0,1,,,,,2,4,4,0,,1,0,,,,4,1,5,5,1,1,0,3,,29,5,24,10,7,0,,7,14,7,7,,2,1,1,20,0,0.00,6
Private Constructor,"org.apache.beam.sdk.schemas.Schema.ByteArrayWrapper.ByteArrayWrapper",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.ByteArrayWrapper.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,3,0,2,2,4,1,3,2,,,1,,,0.00,2
Public Method,"org.apache.beam.sdk.schemas.Schema.ByteArrayWrapper.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.schemas.Schema.ByteArrayWrapper.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Static Method,"org.apache.beam.sdk.schemas.Schema.ByteArrayWrapper.wrap",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Enum Type,"org.apache.beam.sdk.schemas.Schema.EquivalenceNullablePolicy",0,0,0,0,0,,,,,1,1,1,0,,0,0,,,,2,3,2,2,0,0,0,2,,6,0,5,4,0,1,,0,1,1,0,,0,1,0,,,0.20,0
Public Implicit Method,"org.apache.beam.sdk.schemas.Schema.EquivalenceNullablePolicy.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0
Public Implicit Method,"org.apache.beam.sdk.schemas.Schema.EquivalenceNullablePolicy.values",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0
Public Generic Interface,"org.apache.beam.sdk.schemas.Schema.LogicalType",0,0,0,0,0,,,,,1,4,4,0,,0,0,,,,2,0,2,2,2,0,0,0,,16,2,8,7,0,6,,3,3,3,0,,0,2,0,0,0,0.75,0
Generic Parameter,"org.apache.beam.sdk.schemas.Schema.LogicalType.BaseT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.schemas.Schema.LogicalType.InputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Abstract Method,"org.apache.beam.sdk.schemas.Schema.LogicalType.getArgumentType",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,2,0,4,1,1,1,1,0,0,,,0,,,2.00,0
Abstract Method,"org.apache.beam.sdk.schemas.Schema.LogicalType.getIdentifier",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,1,1,1,1,1,0,0,,,0,,,1.00,0
Public Constructor,"org.apache.beam.sdk.schemas.Schema.Schema",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Public Constructor,"org.apache.beam.sdk.schemas.Schema.Schema",,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16,0,16,3,13,0,14,10,13,4,10,2,,,1,,,0.00,2
Public Enum Type,"org.apache.beam.sdk.schemas.Schema.TypeName",5,1,4,0,2,,,,,1,5,5,0,,0,6,,,,12,16,12,12,0,0,0,12,,110,20,79,35,36,22,,26,39,17,28,,10,1,1,,,0.28,19
